QuestionID,Question,Query,TripleSize,RelationTotal,BooleanAns,NumberAnswer,ListAnswer,ResourceTotal,ClassTotal,QuestionLength,Dharmen,SINA
10816,Which bands are associated to David Paton ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/David_Paton> <http://dbpedia.org/ontology/associatedBand> ?uri } ,2,1,0,0,1,1,0,7,1,1
10817,Where does Kafue and Shire river flow into ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Kafue_River> <http://dbpedia.org/ontology/riverMouth> ?uri. <http://dbpedia.org/resource/Shire_River> <http://dbpedia.org/ontology/riverMouth> ?uri . },4,2,0,0,1,2,0,8,0,0
10818,Who is the president when Loretta Ucelli used to work for Democratic party ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Loretta_Ucelli> <http://dbpedia.org/ontology/president> ?uri } ,2,1,0,0,1,1,0,13,1,1
10819,was Charlemagne canonized by antipope pachal 3 ?,ASK WHERE { <http://dbpedia.org/resource/Charlemagne> <http://dbpedia.org/property/canonizedBy> <http://dbpedia.org/resource/Antipope_Paschal_III> },3,0,1,0,0,2,0,7,0,0
10820,What are the players whose former teams are Carolina Panthers and Indianapolis Colts ?,SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/formerTeam> <http://dbpedia.org/resource/Carolina_Panthers> . ?uri <http://dbpedia.org/ontology/formerTeam> <http://dbpedia.org/resource/Indianapolis_Colts> . },4,2,0,0,1,2,0,13,1,0
10821,Is Akan spoken in Ghana ?,ASK WHERE { <http://dbpedia.org/resource/Ghana> <http://dbpedia.org/property/languages> <http://dbpedia.org/resource/Akan_language> },3,0,1,0,0,2,0,5,0,0
10822,How many basketball players studied in the Midland College ?,SELECT DISTINCT COUNT(?uri) WHERE {?uri <http://dbpedia.org/ontology/college> <http://dbpedia.org/resource/Midland_College>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer>},3,1,0,1,0,1,1,9,0,0
10823,Rickenbacker is a musical instrument played by which artists ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/instrument> <http://dbpedia.org/resource/Rickenbacker>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MusicalArtist>},3,1,0,0,1,1,1,9,1,0
10824,Is Liang Chow the headcoach of Shawn Johnson ?,ASK WHERE { <http://dbpedia.org/resource/Shawn_Johnson> <http://dbpedia.org/property/headcoach> <http://dbpedia.org/resource/Liang_Chow> },3,0,1,0,0,2,0,8,0,0
10825,What ethinicity of Linda Hogan is also the state of origin of Holmes Colbert ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Linda_Hogan> <http://dbpedia.org/ontology/ethnicity> ?uri. <http://dbpedia.org/resource/Holmes_Colbert> <http://dbpedia.org/ontology/stateOfOrigin> ?uri} ,4,2,0,0,1,2,0,14,0,0
10826,"What other destinations do airlines go to, whose flights also come to Glasgow ?",SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/targetAirport> <http://dbpedia.org/resource/Glasgow_Airport> . ?x <http://dbpedia.org/property/destinations> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Airline>},4,1,0,0,1,1,1,13,0,0
10827,Where did Steve Romeo dies ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Steve_Romeo> <http://dbpedia.org/ontology/deathPlace> ?uri } ,2,1,0,0,1,1,0,5,1,1
10828,"Of the sports commonly played at Islamic Azad Uni, tehran, which one does Jon Speelman play ?", SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Jon_Speelman> <http://dbpedia.org/ontology/field> ?uri. <http://dbpedia.org/resource/Islamic_Azad_University_Central_Tehran_Branch> <http://dbpedia.org/ontology/sport> ?uri} ,4,2,0,0,1,2,0,16,0,0
10829,What is the government type of Ancient Rome ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Ancient_Rome> <http://dbpedia.org/ontology/governmentType> ?uri } ,2,1,0,0,1,1,0,8,1,1
10830,Who are the animator of The Skeleton Dance ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/The_Skeleton_Dance> <http://dbpedia.org/ontology/animator> ?uri } ,2,1,0,0,1,1,0,8,1,1
10831,What is the birth location of the pope who was canonized by Agatha of Sicily ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Agatha_of_Sicily> <http://dbpedia.org/ontology/canonizedBy> ?x . ?x <http://dbpedia.org/property/birthPlace> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Pope>},4,1,0,0,1,1,1,15,0,0
10832,What is the common country of Ganz UV and Balaton wine region ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Ganz_UV> <http://dbpedia.org/ontology/operator> ?uri. <http://dbpedia.org/resource/Balaton_wine_region> <http://dbpedia.org/ontology/location> ?uri} ,4,2,0,0,1,2,0,12,0,0
10833,What organization is the parent of Greenpeace Nordic ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Greenpeace_Nordic> <http://dbpedia.org/ontology/parentOrganisation> ?uri } ,2,1,0,0,1,1,0,8,1,1
10834,Give me some softwares which run on mac os ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/operatingSystem> <http://dbpedia.org/resource/Mac_OS>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Software>},3,1,0,0,1,1,1,9,1,1
10835,Which destination of the Novair International Airways is also the  predecessor of the Chevrolet Caprice ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Novair_International_Airways> <http://dbpedia.org/ontology/destination> ?uri. <http://dbpedia.org/resource/Chevrolet_Caprice> <http://dbpedia.org/ontology/predecessor> ?uri} ,4,2,0,0,1,2,0,15,0,0
10836,What are some scientists who have stateless citizenship ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/citizenship> <http://dbpedia.org/resource/Statelessness>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Scientist>},3,1,0,0,1,1,1,8,1,1
10837,which awards have been given to people who fought in the Battle of France ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/battle> <http://dbpedia.org/resource/Battle_of_France> . ?x <http://dbpedia.org/ontology/award> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person>},4,2,0,0,1,1,1,14,1,0
10838,How many people have been trained in an institute located in California ?,SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/property/city> <http://dbpedia.org/resource/California> . ?uri <http://dbpedia.org/property/training> ?x  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person>},4,0,0,1,0,1,1,12,0,0
10839,Which composer subsequent work of Moondog Matinee and also composed The TImes They are A changin ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/The_Times_They_Are_a-Changin'_(musical)> <http://dbpedia.org/ontology/musicBy> ?uri. <http://dbpedia.org/resource/Moondog_Matinee> <http://dbpedia.org/ontology/subsequentWork> ?uri} ,4,2,0,0,1,2,0,16,0,0
10840,Name whose youth club was FC Barcelona ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/property/youthclubs> <http://dbpedia.org/resource/FC_Barcelona>  . },2,0,0,0,1,1,0,7,0,1
10841,What is the citizenship of Erastus Wiman ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Erastus_Wiman> <http://dbpedia.org/ontology/citizenship> ?uri } ,2,1,0,0,1,1,0,7,1,1
10842,Does the Amazon River start in Arequipa Region ?,ASK WHERE { <http://dbpedia.org/resource/Amazon_River> <http://dbpedia.org/property/sourceRegion> <http://dbpedia.org/resource/Arequipa_Region> },3,0,1,0,0,2,0,8,0,0
10843,Which is the nearest city to Elliott Bay ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Elliott_Bay> <http://dbpedia.org/ontology/nearestCity> ?uri } ,2,1,0,0,1,1,0,8,1,1
10844,List the movie whose music was given by Geoffrey Burgon and distributed by Cinema International Corporation ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/musicComposer> <http://dbpedia.org/resource/Geoffrey_Burgon> . ?uri <http://dbpedia.org/ontology/distributor> <http://dbpedia.org/resource/Cinema_International_Corporation>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film>},5,2,0,0,1,2,1,16,1,0
10845,Which football teams is Shahid Khan proprietor to ?, SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/owner> <http://dbpedia.org/resource/Shahid_Khan> } ,2,1,0,0,1,1,0,8,0,1
10846,How many cities are around the sea in which the the fig tree bay meets ?,SELECT DISTINCT COUNT(?uri) WHERE { <http://dbpedia.org/resource/Fig_Tree_Bay> <http://dbpedia.org/ontology/inflow> ?x . ?x <http://dbpedia.org/property/cities> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Sea>},4,1,0,1,0,1,1,15,0,0
10847,What are all the prizes won by the writer of A Grand Day Out ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/A_Grand_Day_Out> <http://dbpedia.org/ontology/writer> ?x . ?x <http://dbpedia.org/ontology/award> ?uri  . },3,2,0,0,1,1,0,14,1,0.6666666667
10848,Count the number of families of the Animal kingdom. ?,SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/ontology/kingdom> <http://dbpedia.org/resource/Animal> . ?x <http://dbpedia.org/ontology/family> ?uri  . },3,2,0,1,0,1,0,9,0,0
10849,Which magazine has publisher as Jann Wenner ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/publisher> <http://dbpedia.org/resource/Jann_Wenner>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Magazine>},3,1,0,0,1,1,1,7,1,1
10850,"Where is the ground of the soccer club, which has Alan Kusov as a team member ?",SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Alan_Kusov__11> <http://dbpedia.org/ontology/team> ?x . ?x <http://dbpedia.org/ontology/ground> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerClub>},4,2,0,0,1,1,1,16,0,0
10851,"Give the name of the river with source place as Australian Alps and has mouth place as Goolwa , a place in Siyuth Australia ?","SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/sourcePlace> <http://dbpedia.org/resource/Australian_Alps> . ?uri <http://dbpedia.org/ontology/mouthPlace> <http://dbpedia.org/resource/Goolwa,_South_Australia>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/River>}",5,2,0,0,1,2,1,24,0,0
10852,Did Trish Stratus train Christina Crawford ?,ASK WHERE { <http://dbpedia.org/resource/Christina_Crawford_(wrestler)> <http://dbpedia.org/property/trainer> <http://dbpedia.org/resource/Trish_Stratus> },3,0,1,0,0,2,0,6,0,0
10853,Who is the writer of the Cavalcade of America and The United States Steel Hour ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Cavalcade_of_America> <http://dbpedia.org/ontology/writer> ?uri. <http://dbpedia.org/resource/The_United_States_Steel_Hour> <http://dbpedia.org/ontology/writer> ?uri . },4,2,0,0,1,2,0,15,0,0
10854,Count the total religions followed by the ones living in England. ?,SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/property/residence> <http://dbpedia.org/resource/England> . ?x <http://dbpedia.org/property/religion> ?uri  . },3,0,0,1,0,1,0,11,0,0
10855,Name the cover artist of the adventure of Tom sawyer ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/The_Adventures_of_Tom_Sawyer> <http://dbpedia.org/ontology/coverArtist> ?uri } ,2,1,0,0,1,1,0,10,1,1
10856,Which river flows through both eastern and western washington ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Eastern_Washington> <http://dbpedia.org/ontology/river> ?uri. <http://dbpedia.org/resource/Central_Washington> <http://dbpedia.org/ontology/river> ?uri . },4,2,0,0,1,2,0,9,0,0
10857,What is the nationality of the golf player who won the  2002 Players Championship ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/2002_Players_Championship> <http://dbpedia.org/ontology/champion> ?x . ?x <http://dbpedia.org/ontology/nationality> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/GolfPlayer>},4,2,0,0,1,1,1,14,0,0
10858,Which companies are founded in the city of which Collin County Texas is a part ?,"SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/part> <http://dbpedia.org/resource/Collin_County,_Texas> . ?uri <http://dbpedia.org/ontology/foundationPlace> ?x  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Company>}",4,2,0,0,1,1,1,15,0,0
10859,Which home stadium of 2011-12 FC Spartak Moscow season is also the location of birth of the Svetlana Gounkina ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/2011–12_FC_Spartak_Moscow_season> <http://dbpedia.org/ontology/homeStadium> ?uri. <http://dbpedia.org/resource/Svetlana_Gounkina> <http://dbpedia.org/ontology/birthPlace> ?uri} ,4,2,0,0,1,2,0,19,0,0
10860,Who is the former partner of Chris Knierim ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Chris_Knierim> <http://dbpedia.org/ontology/formerPartner> ?uri } ,2,1,0,0,1,1,0,8,1,1
10861,"How many different pole drivers are there, of the GPs when Renault was the first team ?",SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/property/firstTeam> <http://dbpedia.org/resource/Renault_in_Formula_One> . ?x <http://dbpedia.org/ontology/poleDriver> ?uri  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/FormulaOneRacer>},4,1,0,1,0,1,1,16,0,0
10862,What are all the TV shows which are related to the ones produced by Julie Gardner ?,SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/ontology/executiveProducer> <http://dbpedia.org/resource/Julie_Gardner> . ?uri <http://dbpedia.org/ontology/related> ?x  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>},4,2,0,0,1,1,1,16,0,0
10863,Name the parent company of  Ford Air Transport Service ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Ford_Air_Transport_Service> <http://dbpedia.org/ontology/parentCompany> ?uri } ,2,1,0,0,1,1,0,9,1,1
10864,How many people have worked in the band one of whose current member is Hynief ?,SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/property/currentMembers> <http://dbpedia.org/resource/Hynief> . ?x <http://dbpedia.org/ontology/bandMember> ?uri  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person>},4,1,0,1,0,1,1,15,0,0
10865,Does Mt St. Peter Churt follow the architectural style of art deco ?,ASK WHERE { <http://dbpedia.org/resource/Mount_St._Peter_Church> <http://dbpedia.org/property/architecture> <http://dbpedia.org/resource/Art_Deco> },3,0,1,0,0,2,0,12,0,0
10866,King crimson has been recorded in which places ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/artist> <http://dbpedia.org/resource/King_Crimson> . ?x <http://dbpedia.org/ontology/recordedIn> ?uri  . },3,2,0,0,1,1,0,8,1,0.9565217391
10867,Is william doyle the chairman of Georgetown university ?,ASK WHERE { <http://dbpedia.org/resource/Georgetown_University> <http://dbpedia.org/property/chairman> <http://dbpedia.org/resource/William_Doyle_(businessman)> },3,0,1,0,0,2,0,8,0,0
10868,Count me all the video game distributor whose parent company is Warner Bros ?,SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/property/parent> <http://dbpedia.org/resource/Warner_Bros.> . ?uri <http://dbpedia.org/property/distributor> ?x  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/VideoGame>},4,0,0,1,0,1,1,13,0,0
10869,Was Elizabeth Ann Seton canonized by Pope Paul VI ?,ASK WHERE { <http://dbpedia.org/resource/Elizabeth_Ann_Seton> <http://dbpedia.org/property/canonizedBy> <http://dbpedia.org/resource/Pope_Paul_VI> },3,0,1,0,0,2,0,9,0,0
10870,Is Sao Paulo the largest city of Brazil ?,ASK WHERE { <http://dbpedia.org/resource/Brazil> <http://dbpedia.org/property/largestCity> <http://dbpedia.org/resource/São_Paulo> },3,0,1,0,0,2,0,8,0,0
10871,Does Ford own the Ford Kansas Assembly plant ?,ASK WHERE { <http://dbpedia.org/resource/Ford_Kansas_City_Assembly_Plant> <http://dbpedia.org/ontology/owningOrganisation> <http://dbpedia.org/resource/Ford_Motor_Company> },3,1,1,0,0,2,0,8,1,0
10872,Was David Gilmour a former member of Pink Floyd ?,ASK WHERE { <http://dbpedia.org/resource/Pink_Floyd> <http://dbpedia.org/ontology/formerBandMember> <http://dbpedia.org/resource/David_Gilmour> },3,1,1,0,0,2,0,9,1,0
10873,Which ppolitical party of Yashpal Kapur is also the owner of National Herald ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/The_National_Herald_(India)> <http://dbpedia.org/ontology/owner> ?uri. <http://dbpedia.org/resource/Yashpal_Kapur> <http://dbpedia.org/ontology/party> ?uri} ,4,2,0,0,1,2,0,13,0,0
10874,Name the sstadium of 2015 Pro Duta FC season ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/2015_Pro_Duta_FC_season> <http://dbpedia.org/property/stadium> ?uri } ,2,0,0,0,1,1,0,9,0,1
10875,What awards have been given to citizens of the Ottoman Empire ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/citizenship> <http://dbpedia.org/resource/Ottoman_Empire> . ?x <http://dbpedia.org/ontology/award> ?uri  . },3,2,0,0,1,1,0,11,1,0.5
10876,List the state of the universities whose nation is United States ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/United_States> . ?x <http://dbpedia.org/ontology/state> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/University>},4,2,0,0,1,1,1,11,1,0
10877,What are the software whose operating systems are Mac OS and Microsoft Windows ?,SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/operatingSystem> <http://dbpedia.org/resource/Mac_OS> . ?uri <http://dbpedia.org/ontology/operatingSystem> <http://dbpedia.org/resource/Microsoft_Windows> . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Software>},5,2,0,0,1,2,1,13,1,0
10878,Does the Utah State Route 162 end at Colorado ?,ASK WHERE { <http://dbpedia.org/resource/Utah_State_Route_162> <http://dbpedia.org/ontology/routeEnd> <http://dbpedia.org/resource/Colorado> },3,1,1,0,0,2,0,9,1,0
10879,Is jim harbaugh currently in the Michigan Wolverines ?,ASK WHERE { <http://dbpedia.org/resource/Jim_Harbaugh> <http://dbpedia.org/property/currentteam> <http://dbpedia.org/resource/Michigan_Wolverines> },3,0,1,0,0,2,0,8,0,0
10880,"How many awards have been received by graduates of University of Melbourne, Faculty of VCA & MCM ?",SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/ontology/training> <http://dbpedia.org/resource/University_of_Melbourne_Faculty_of_VCA_and_MCM> . ?x <http://dbpedia.org/ontology/award> ?uri  . },3,2,0,1,0,1,0,17,1,0
10881,"To which books Thomas Egerton, an editor ?",SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/publisher> <http://dbpedia.org/resource/Thomas_Egerton_(publisher)>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Book>},3,1,0,0,1,1,1,7,1,0
