QuestionID,Question,Dharmen QB,SINA
11269,How many things are people who died in St. Petersburg known for ?,1,0
11270,Count all those whose youth club was managed by Luis Enrique. ?,0,0
11271,How many areas are led by Willem Alexander ?,0,0
11272,What sports are played in schools where Swahili is the official language ?,1,0
11273,Count the awards received by Immunologists ?,0,0
11274,What is the occupation of the people who are born in Iowa ?,1,0
11275,Does Heydar mean the same as a lion ?,0,0
11276,How many managers have managed Middlesbrough FC ?,0,0
11277,"What sport is Eric Schiller known for, and employes Craig Van Tibury ?",0,0
11278,Which minister was responsible for Kriminalpolizie ?,1,0
11279,"How many awards have been awarded to people who are buried in Glendale, California ?",0,0
11280,What is the river whose mouth is in deadsea ?,1,1
11281,List all those whose relatives' nationality is United States. ?,0,0
11282,How many people were in a youthclub which played in the Argentine Primera Division ?,0,0
11283,"Where does the river flows into, which starts in Gredelj ?",1,0
11284,Did chris lebenzon edit Batman returns ?,0,0
11285,What artist was associated closely with the bare necessities and rock a doodle ?,0,0
11286,Was Let it Be written by Ringo Starr ?,1,0
11287,How many artists are signed up with Celluloid Records ?,0,0
11288,In what tv shows did Jason Carter act ?,1,1
11289,Which television shows have been produced by Erik Bork ?,1,0
11290,List the birthplace of the medicians who studied in Harvard. ?,1,0
11291,Name some Texas based companies ?,1,1
11292,Was John Boehner the winner of the US House of Representatives elections in Ohio in 2010 ?,0,0
11293,By whom is the broadcaster network Bounce TV founded ?,1,1
11294,Where did the people beatified by Pope Pius X die ?,0,0
11295,How many other family of the mammals exists  whose family is also Hominidae ?,0,0
11296,Name the country with currency as Aureus ?,1,1
11297,Who were the pole drivers in GP when Damon hill was a first driver ?,1,0
11298,How many awards have royal designers for industry awardwinners got ?,0,0
11299,List the relatives of the governor of Gabriel Slaughter ?,1,0
11300,Which party won both the general electoin and the andhra pradesh election in 2004 ?,0,0
11301,How many games are released for virtual consoles ?,0,0
11302,Which airlines fly to Gimhae International Airport ?,0,1
11303,"To what political party do the politicians graduated from Somerville college, Oxford belong to ?",0,0
11304,Where did Wallace Dollase die ?,0,1
11305,Where did the people canonized by John Paul II die ?,0,0
11306,Where is Denver Broncos located ?,1,1
11307,What is the river which comes from Southend-on-Sea mountain ?,1,1
11308,Count the total number of academic discipline of the journals whose one of the academic discipline is Neuroimaging ?,0,0
11309,Count the different religions practiced by people who are in the Malaysian and Chinese association. ?,1,0
11310,Name few companies where don berlin and michael sears have worked together ?,0,0
11311,Was John of Damascus canonized by Anglican Communion ?,0,0
11312,Was George Cash in the western australian parliament ?,0,0
11313,Name the TV show broadcasted by Fox and presented by Ryan Seacrest ?,1,0
11314,Where do bachelor of arts live ?,0,0.5
11315,"How many people live in the Beverly Hills, California ?",0,0
11316,Horses grandsired by Sundridge  have won which awards ?,1,0
11317,What is the layout of Subaru Legacy (second generation) ?,1,1
11318,Who are the people who died in a place architected by Jens Jensen ?,0,0
11319,Which operator of ganz UV is also the nationality of the Gza Horvth ?,0,0
11320,What was the career of some people who have committed suicide ?,0,0.5
11321,Is Pittsburgh Steelers the former team of Marv McFadden ?,0,0
11322,What is the ideology of Palang Dharma Party ?,1,1
11323,Name the institute of Alton Ochsner ?,1,1
11324,"Who won the general elections in India in 2009, and had also won the AP elections in 2004 ?",0,0
11325,Is Ian Thorpe the bronze medalist of Swimming at the 2004 Summer Olympics  Men's 100 metre freestyle ?,1,0
11326,How many cities are around the sea in which the ionian sea flows ?,0,0
11327,Was James maker in the band Noko ?,1,0
11328,How many different genres of games can I find which are compatible with the Commodore 64 ?,0,0
11329,Does Lionel Messi play in the Argentina National Football Team ?,0,0
11330,Does the owyhee river flow into oregon ?,1,0
11331,Was X the Unknown edited by James needs ?,1,0
11332,Which company owns Sony bank ?,1,1
11333,Who is the president of United World College of Costa Rica ?,1,1
11334,who was the president under whom winston bryant served as a lieutenant ?,0,1
11335,Is Essex the Ceremonial County of West Tilbury ?,1,0
11336,What are the airlines whose hub airport is Los Angeles International Airport ?,1,1
11337,Count all the books written by an author buried in the Convent of Barefoot Trinitarians ?,0,0
11338,Who were some governmental heads in Nazi Germany ?,1,0.4285714286
11339,What is the total number of office holders who preceded the people working under president bill clinton ?,0,0
11340,What is the sovereign state of the Dafydd Benfras where Jasmine Lowson is also citizen of ?,0,0
11341,How many people are buried in the Winchester Cathedral ?,0,0
11342,What is the colour of Red Marauder ?,1,1
11343,List the territory of Tonkin Campaign ?,1,1
11344,Is wizard rock inspired from Harry potter ?,1,0
11345,What is the route start of Capitol 400 ?,1,1
11346,Who made the Y block engine and the SHO V8 engine ?,0,0
11347,With which musical artist is the music group which sung Mind Blowin' related to ?,1,0.5714285714
11348,How many subjects have been covered in fantasy novels ?,0,0
11349,Players from how many teams have participated in the National Hockey League ?,0,0
11350,Who are some US colonels ?,0,1
11351,How many places were ruled by Elizabeth II ?,0,0
11352,Which awards have been given to scientists that graduated from NKU athens ?,1,0
11353,Name the club of Julie Hastings ?,1,1
11354,What is the death location of the scientist who is the known authority of Hallopus ?,0,0
11355,Artists trained at art students league NY are buried where ?,1,0
11356,Whose creators are Jerry Seinfeld and Larry David ?,1,0
11357,Who are the people who played for San Francisco 49ers ?,0,0
11358,"Was Francisco Pizarro of the monarch of Charles 5, of the roman empire ?",0,0
11359,Which prime ministers were served by the governor who appointed Murray Gleeson ?,1,0
11360,What are the movies whose music composer is Akira Ifukube ?,1,1
11361,Which adminstrative region of Lawrence F. Cafero is also the resting place of Samuel Keeler ?,0,0
11362,What is the mouth mountain of Current River (Missouri) ?,1,1
11363,Is Azerbaijan the membership of European Go Federation ?,0,0
11364,How many albums did the maker of The Band produce ?,0,0
11365,Did Joe Namath did his highschool in Beaver Falls High School ?,0,0
11366,Which work is both Neil Cross and Lars Pearson both known for ?,0,0
11367,What are some non fiction subjects dealt with in fantasy novels ?,1,0
11368,What are the awards won by the producer of Puss in Boots (film) ?,1,0.4
11369,Name the debut team of Butch Metzger ?,1,1
11370,What are some relatives of the spouse of Uncle henry from Oz ?,1,0
11371,Foxconn makes how many things ?,0,0
11372,In which racing championships did Bobby Beasley and Martin Molony participate ?,0,0
11373,What currencies are used in the countries which have been governed by Francois Hollande ?,1,0
11374,Where did the office holder died who also have faith in Episcopal Church ?,1,0
11375,Is Another Lonely Night in New York by the musical band Robin Gibb ?,1,0
11376,List all the developers of the Oddworld series ?,1,0.5625
11377,is ANYway in the Quack album ?,0,0
11378,What are the political parties whose leaders have lived in the Prime Minister's House ?,0,0
11379,What is a common ingredient used in boyt Blodpalt and Kaszanka ?,0,0
11380,Is the Chiva Bus by the Ford Motor Company ?,1,0
11381,From how many different places have participants of Breeders's Cup Turf come ?,0,0
11382,Was Lionel Messi a member  of the 2009 FIFA World Cup squads ?,1,0
11383,"Name the company founded by Jim Harris located in Harris County, Texas ?",0,0
11384,Give me the count of tenants of the stadia whose one of the tenants is Toronto Furies ?,0,0
11385,what kind of things play on WBIG FM ?,1,1
11386,"What is the serving railway line of Warwick railway station, Perth ?",0,0
11387,Who wrote the subsequent work of One Day at a Time (Em's Version) ?,1,0.4
11388,What are the birth place of the people who are the star of Dhoondte Reh Jaaoge ?,0,0
11389,Count the number of tenants whose one of the tenant is Toronto Phantoms ?,1,0
11390,Which company manufactured Delta III ?,1,1
11391,Name the river whose mouth mountain is Essex and river mouth is North Sea ?,1,0
11392,What genres of games are available on the Commodore 64 ?,0,0
11393,What is the protected area whose nearest city is Kenya ?,1,1
11394,How many companies have launched their rockets from the Vandenerg Air base ?,0,0
11395,Is Anne Hidalgo the mayor of Paris ?,1,0
11396,Which college has been attended  by both Mr. Hubert Wiggs and Mr. Alvin Bell ?,0,0
11397,Was Duanne Allman famous for playing the Gibson SG ?,0,0
11398,Is Maldives a member ofof South Asia Subregional Economic Cooperation ?,0,0
11399,"For how many things are people famous, who were born in Nebraska ?",0,0
11400,What is the political party of the Satish Kumar Sharma which is also the political party of Manthena Venkata Raju ?,0,0
11401,Name a famous relative of barry voight ?,0,1
11402,Which company developed both Dart and Go ?,0,0
11403,What awards have been given to some screenwriters ?,1,0
11404,List the people who were the first one to climb a mountain in California ?,1,0
11405,Who are the local authority of Buckhurst Hill County High School ?,0,1
11406,Which peak was first scaled by Krzysztof Wielicki ?,0,1
11407,How many movies have a screenplay located in the States ?,0,0
11408,Is Ingo Steuer the formercoach of Stanislav Morozov ?,0,0
11409,How many cars can I find related to the cars which have a V8 engine ?,0,0
11410,what cities are close by LoDaisKa ?,1,1
11411,List the softwares which runs on Microsoft Windows and has license as Software as a service ?,1,0
