QuestionID,Question,TripleSize,RelationTotal,ResourceTotal,ClassTotal,QuestionLength,Resources,WordCountEntity1,AvgWordCount,Special Character,Explicit E1,Explicit E1 and E2,Capital/Small Letters E1,Capital letter E1 and E2,aylienNERagdistis,tagmeNEDlogs,DBpediaNERAgdistis3252,ambiverseNEDlogs,meaningcloudAgdistis,qanary_logs_DBpediaSpotlightNED,meaningCloudNEDnew,textrazorAgdistis,dandiNERAgdistisFINAL,dandilionNEDlogs,OntotextNEDlogs,babelfyAgdistis3000,ambiverseAgdistis,tagmeAgdistis,EntityClassifier_NER_Agdistis,newBabelfyNEDlogs,stanfordAgdistis,ontotextAgdistis,AmbiverseNED 2.0,AmbiverseStanford 2.0
11159,Does the hudson river flow into the lower manhatten ?,3,0,2,0,10,"http://dbpedia.org/resource/Julia_Gillard,http://dbpedia.org/resource/Elizabeth_II",0,1.5,0,TRUE,0.5,TRUE,0.5,0.5,0.5,0.5,0.5,,0.5,,0.5,0.5,1,1,,,0.5,0.5,1,0.5,1,1,
11161,What is the common university iof vanderbilt Commodores and also the college of hubert Wiggs ?,4,2,1,1,17,http://dbpedia.org/resource/Big_Creek_(Texas_Co._Missouri),4,0,0,FALSE,0,FALSE,0,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,1,0
11165,Was einstein a doctoral student of Alfred Kleiner ?,4,1,2,0,14,"http://dbpedia.org/resource/Jojo_Chintoh,http://dbpedia.org/resource/INKAS",0,1.5,0,TRUE,1,TRUE,1,,0.5,,,0.5,,,1,0.5,0.5,0.5,,,0.5,1,0.5,0.5,1,1,1
11166,Is the Mount St Peter Church made in the international architectural style ?,2,1,1,0,5,http://dbpedia.org/resource/The_Frost_King,3,0,0,TRUE,0.5,FALSE,0,,0,,,,0,,,,0,0,,,,,0,,,,
11170,"Name a military unit whose command structure is United States Department of the Navy and garrison is Arlington County, Virginia ?",3,0,1,0,17,http://dbpedia.org/resource/Hillary_Clinton,2,0,0,TRUE,0.5,TRUE,0.5,0,1,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,1,0
11173,What is the river that falls into North Sea and Thames Estuary ?,3,1,1,0,13,http://dbpedia.org/resource/Jacques_Van't_Hart,3,0,0,TRUE,0.5,TRUE,0.5,,,,,,,,0,0,0,0,,,,0,0,0,0,1,0
11180,Which job of Irving Chernev is the non-fiction subject of the Thud ?,2,1,1,0,7,http://dbpedia.org/resource/Upper_Neretva,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,,0,1,1,0,,,1,1,1,1,1,1,1
11194,What are the organisation founded in Texas and Dallas ?,2,0,1,0,8,http://dbpedia.org/resource/English_Americans,2,0,0,FALSE,0,TRUE,0.5,0,,0,,,0,,0,0,0,0,,,,0,0,0,0,,
11196,Count the movies directed by Tim Burton and music composer Danny Elfman ?,3,1,2,0,7,"http://dbpedia.org/resource/Mickey_Roker,http://dbpedia.org/resource/Ella_Fitzgerald",0,2,0,TRUE,1,TRUE,1,1,1,1,,,1,0.5,1,1,1,1,,,1,1,1,1,1,1,0.5
11198,What sport played at Islamic azad uni employes Craig Van Tilbury ?,3,1,2,0,8,"http://dbpedia.org/resource/Cascade_Airways,http://dbpedia.org/resource/Seattle",0,1.5,0,TRUE,1,TRUE,1,1,0.5,1,0.5,,1,0.5,1,1,1,1,,,0.5,0.5,1,1,1,1,
11199,Where are Solidus and Aureus used ?,3,1,1,0,10,http://dbpedia.org/resource/OneDrive,1,0,0,TRUE,0.5,TRUE,0.5,,1,,,,,,,,1,1,,,,,1,,,,
11201,Whose military units are VMF-218 and VMF-155 ?,4,2,1,1,7,http://dbpedia.org/resource/Vitis_vinifera,2,0,0,TRUE,0.5,TRUE,0.5,,1,,,,1,,,,1,1,0,,,,1,,,,
11203,Is Steve Nash the chairman of Vancouver Whitecaps FC ?,4,2,1,1,12,http://dbpedia.org/resource/Unitary_state,1,0,0,FALSE,0,FALSE,0,,,,,,,0,,0,1,0,,,,0,1,,0,,
11204,Did Christian Barnard study in the University of Minnesota ?,3,1,1,1,7,http://dbpedia.org/resource/Foxconn,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,1,1,1,1
11205,Is the national anthem of Mauritius motherland ?,3,0,2,0,6,"http://dbpedia.org/resource/Gibby_Haynes,http://dbpedia.org/resource/Saxophone",0,1.5,0,TRUE,1,TRUE,0.5,0.5,0.5,0.5,,0,1,,0.5,0.5,1,1,0.5,0.5,0.5,0.5,1,0.5,0.5,1,1
11206,What is the municipality of the Homestead Grays Bridge and Roberto Clemente Bridge ?,3,1,1,1,7,http://dbpedia.org/resource/Stanley_Kubrick,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,1,1,1,1,1,,,1,1,1,1,1,1,
11211,Did Annie Leibovitz do the cover of The Road Ahead ?,3,1,1,0,9,http://dbpedia.org/resource/Mediterranean_Sea,2,0,0,TRUE,0.5,FALSE,0,1,1,1,,,1,0,1,1,1,1,,,1,1,,,1,,
11214,"Who  has these major shrines  : Emmitsburg, Maryland and Shrine of St. Elizabeth Ann Bayley Seton ?",3,1,1,0,13,http://dbpedia.org/resource/Scuderia_Ferrari,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,1,1,1,1,1,,,1,1,0,1,1,1,1
11222,"What sport amongst the one Lagos Preparatory School practices, did Willian Garne play for ?",3,1,2,0,8,"http://dbpedia.org/resource/Tommy_Tucker's_Tooth,http://dbpedia.org/resource/Walt_Disney",0,2.5,0,TRUE,1,TRUE,1,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1,,,,0.5,0.5,0.5,0.5,1,1
11225,Is The Universe in a Single Atom a book about buddhism ?,3,2,1,0,11,http://dbpedia.org/resource/QDT,1,0,0,TRUE,0.5,TRUE,0.5,,1,1,,0,1,,,1,1,0,1,,1,,0,,1,,
11237,How many molluscas are there whose families are Buccinidae and Buccinoidea ?,4,2,2,0,15,"http://dbpedia.org/resource/Stone_Canoe,http://dbpedia.org/resource/Michael_Powell_(lacrosse)",0,2,0,TRUE,0.5,TRUE,1,0.5,0.5,0.5,,0,0.5,,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,1,0
11239,Was Mark Twain a character of Mark Twain Tonight ?,4,1,1,1,14,http://dbpedia.org/resource/The_Comedy_Channel_(United_States),3,0,0,FALSE,0,FALSE,0,0,0,0,,,0,,0,0,0,,,,0,0,0,,0,,
11245,Which  institution of the Alton Ochsner is the alma mater of the Michael Hahn ?,3,1,1,1,8,http://dbpedia.org/resource/Joel_Schumacher,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
11250,CN Atletic-Barceloneta has a stadium in Barcelona ?,3,1,1,1,7,http://dbpedia.org/resource/Israel,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1
11251,Is morrissey in the smiths ?,2,1,1,0,5,http://dbpedia.org/resource/Richard_Stites,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,0,1,,1,1,1,,,,,1,,1,1,1,0
11253,Was the street dogs of south central narrated by Queen Latifah ?,3,1,1,1,7,http://dbpedia.org/resource/Australia,1,0,0,TRUE,0.5,TRUE,0.5,1,,1,,,1,,1,,,1,1,,,,1,1,1,,
11257,Name the common sports played at Polytechnic University of Philippines San Juan and Islamic Azad University ?,2,1,1,0,7,http://dbpedia.org/resource/The_Times_They_Are_a-Changin'_(musical),5,0,0.5,FALSE,0,FALSE,0,0,0,0,,0,0,,,,0,0,,,,0,0,,,,
11260,Did the New Way party merge in the One Israel party ?,2,1,1,0,11,"http://dbpedia.org/resource/Robert_Carr,_1st_Earl_of_Somerset",2,0,0,FALSE,0,TRUE,0.5,0.5,1,0.5,0,,1,,,1,0,1,,,1,0.5,1,0.5,1,1,
11263,Was John Muir the first one to ascend one of the peaks in the cathedral peak ?,3,0,1,0,19,http://dbpedia.org/resource/Louis_D._Astorino,3,0,0.5,TRUE,0.5,TRUE,0.5,,1,,,,,,1,1,1,1,,,1,0,1,1,1,1,1
11266,What is the river on which the Kariba Dam and Batoka Gorge Hydroelectirc power station exist ?,4,1,1,1,10,http://dbpedia.org/resource/Toronto,1,0,0,TRUE,0.5,TRUE,0.5,1,,1,1,,1,1,1,1,1,1,,,,1,,1,1,1,
11267,Is the College Sainte Marie in Mauritius ?,4,2,1,1,12,http://dbpedia.org/resource/German-occupied_Europe,2,0,0.5,TRUE,0.5,TRUE,0.5,1,1,1,0,0,1,0,,1,1,1,,0,,1,1,0,1,1,0
11275,Does Heydar mean the same as a lion ?,4,1,1,1,14,"http://dbpedia.org/resource/Beverly_Hills,_California",3,0,0,TRUE,0.5,TRUE,0.5,1,1,1,0,0,1,1,1,1,0,1,,,1,1,1,1,1,1,0
11277,"What sport is Eric Schiller known for, and employes Craig Van Tibury ?",3,2,1,0,20,http://dbpedia.org/resource/Cape_Canaveral_Air_Force_Station,5,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,1,1,1,1,1,,,1,1,0,,1,,
11284,Did chris lebenzon edit Batman returns ?,3,1,1,1,8,http://dbpedia.org/resource/Larry_David,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,,1,,1,1,1,1,,0,1,1,1,1,1,1,
11285,What artist was associated closely with the bare necessities and rock a doodle ?,2,1,1,0,7,http://dbpedia.org/resource/Céline_Buckens,2,0,0,FALSE,0,TRUE,0.5,,1,,,,,,1,,,0,,,,1,0,1,0,,
11286,Was Let it Be written by Ringo Starr ?,3,0,2,0,5,"http://dbpedia.org/resource/Metallica,http://dbpedia.org/resource/Cliff_Burton",0,1.5,0,TRUE,1,TRUE,1,1,0.5,1,,0,1,0.5,1,1,0.5,1,1,,1,1,1,1,1,1,0
11292,Was John Boehner the winner of the US House of Representatives elections in Ohio in 2010 ?,4,2,1,1,12,http://dbpedia.org/resource/BBC_Two,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,0,1,1,1,1,,,1,0,1,0,1,1,0
11300,Which party won both the general electoin and the andhra pradesh election in 2004 ?,3,1,1,0,11,http://dbpedia.org/resource/Amiga,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,1,1,1,1,0,,,1,1,0,,,,
11310,Name few companies where don berlin and michael sears have worked together ?,3,0,2,0,11,"http://dbpedia.org/resource/1994_Hungarian_Grand_Prix,http://dbpedia.org/resource/Michael_Schumacher",0,2.5,0.5,FALSE,0.5,FALSE,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5,0.5,0.5,,1,
11311,Was John of Damascus canonized by Anglican Communion ?,2,1,1,0,8,http://dbpedia.org/resource/RENFE_Class_333,3,0,0,TRUE,0.5,TRUE,0.5,,1,0,,,1,0,,0,1,,,,0,,1,0,0,1,
11312,Was George Cash in the western australian parliament ?,3,1,2,0,10,"http://dbpedia.org/resource/Asiana_Airlines,http://dbpedia.org/resource/Gimhae_International_Airport",0,2.5,0,TRUE,1,FALSE,0.5,1,1,1,,0.5,1,,,1,1,1,,,1,0.5,1,0.5,1,1,1
11313,Name the TV show broadcasted by Fox and presented by Ryan Seacrest ?,4,1,1,1,13,http://dbpedia.org/resource/Nathaniel_P._Hill,3,0,0.5,TRUE,0.5,TRUE,0.5,1,1,,,1,,,1,1,1,1,1,,1,0,1,1,1,1,1
11319,Which operator of ganz UV is also the nationality of the Gza Horvth ?,3,1,1,0,14,http://dbpedia.org/resource/Becket_Fund_for_Religious_Liberty,5,0,0,TRUE,0.5,FALSE,0,,1,,,,,,,1,1,1,,,1,0,1,,1,,
11321,Is Pittsburgh Steelers the former team of Marv McFadden ?,5,2,2,1,12,"http://dbpedia.org/resource/Winston_Bryant,http://dbpedia.org/resource/Joe_Purcell",0,2,0,TRUE,1,TRUE,1,0.5,1,1,,,1,,1,1,1,1,,,1,1,1,1,1,1,
11324,"Who won the general elections in India in 2009, and had also won the AP elections in 2004 ?",2,1,1,0,7,http://dbpedia.org/resource/Mary_Poppins_(musical),2,0,0,FALSE,0,FALSE,0,,0,,,,,0,0,0,0,0,,,0,0,,,0,,
11325,Is Ian Thorpe the bronze medalist of Swimming at the 2004 Summer Olympics  Men's 100 metre freestyle ?,3,0,1,0,12,http://dbpedia.org/resource/Cable-stayed_bridge,1,0,0,FALSE,0,FALSE,0,,,,,,,,,,,,,,,0,1,,0,,
11327,Was James maker in the band Noko ?,2,1,1,0,9,http://dbpedia.org/resource/Clark_Daniel_Stearns,3,0,0,TRUE,0.5,TRUE,0.5,1,1,1,0,1,1,,1,1,1,1,0,0,1,1,0,1,1,1,1
11329,Does Lionel Messi play in the Argentina National Football Team ?,3,2,1,0,14,http://dbpedia.org/resource/John_Betts_(Connecticut_politician),2,0,0,FALSE,0,TRUE,0.5,0,1,0,,,0,0,0,0,0,1,,,0,0,0,0,0,1,
11330,Does the owyhee river flow into oregon ?,3,1,1,1,10,http://dbpedia.org/resource/Canidae,1,0,0,TRUE,0.5,TRUE,0.5,,1,,,,1,,,,1,1,0,,,0,0,,,,
11331,Was X the Unknown edited by James needs ?,4,2,1,1,8,http://dbpedia.org/resource/Kharghar,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,,1,1,1,0,,,1,1,,1,1,1,
11335,Is Essex the Ceremonial County of West Tilbury ?,2,1,1,0,7,http://dbpedia.org/resource/Ramiro_Peña,2,0,0,FALSE,0,TRUE,0.5,,,,0,0,,,1,,0,,,,,1,,1,,,
11340,What is the sovereign state of the Dafydd Benfras where Jasmine Lowson is also citizen of ?,3,0,1,1,8,http://dbpedia.org/resource/Russell_T_Davies,2,0,0,FALSE,0,TRUE,0.5,1,,,0,,,,1,,,,,0,,1,,1,1,1,
11344,Is wizard rock inspired from Harry potter ?,3,2,1,0,16,http://dbpedia.org/resource/Erich_Kempka,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,0,,1,0,1,1,1,0,,0,1,1,1,1,1,1,
11346,Who made the Y block engine and the SHO V8 engine ?,2,1,1,0,9,http://dbpedia.org/resource/Daund_Junction_railway_station,4,0,0,TRUE,0.5,FALSE,0,1,1,1,,1,0,,1,0,1,0,,,0,1,1,1,,1,1
11356,Whose creators are Jerry Seinfeld and Larry David ?,4,1,1,1,12,http://dbpedia.org/resource/Shays'_Rebellion,1,0,0,FALSE,0,TRUE,0.5,,1,,,0,,,0,1,0,0,,,1,0,1,0,,1,0
11358,"Was Francisco Pizarro of the monarch of Charles 5, of the roman empire ?",3,0,2,0,8,"http://dbpedia.org/resource/Charat_District,http://dbpedia.org/resource/Districts_of_Peru",0,2.5,0,TRUE,0.5,FALSE,0,,0.5,,,,0,0,,,0,0.5,0,,,,0.5,,,,
11361,Which adminstrative region of Lawrence F. Cafero is also the resting place of Samuel Keeler ?,3,2,1,0,10,http://dbpedia.org/resource/Evenor_(collection),1,0,0,FALSE,0,TRUE,0.5,0,0,0,,,0,,0,,,0,,,,0,,0,,1,
11363,Is Azerbaijan the membership of European Go Federation ?,4,2,1,1,8,http://dbpedia.org/resource/British_people,1,0,0,FALSE,0,TRUE,0.5,,,0,,,0,,0,,0,,,,,,0,0,,,
11365,Did Joe Namath did his highschool in Beaver Falls High School ?,4,1,1,1,9,http://dbpedia.org/resource/Timeform,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,,1,1,1,0,,,1,1,,1,,,
11366,Which work is both Neil Cross and Lars Pearson both known for ?,3,0,1,1,9,http://dbpedia.org/resource/Manhattan_Project,2,0,0,FALSE,0,TRUE,0.5,,1,,,1,,,,1,1,1,,,1,1,1,0,1,1,
11372,In which racing championships did Bobby Beasley and Martin Molony participate ?,4,2,2,0,15,"http://dbpedia.org/resource/Chandra_Shekhar,http://dbpedia.org/resource/Datla_Satyanarayana_Raju",0,2.5,0,TRUE,0.5,TRUE,0.5,0.5,0.5,0.5,,1,0.5,,1,0.5,0.5,0.5,,,,1,0,1,0.5,1,1
11375,Is Another Lonely Night in New York by the musical band Robin Gibb ?,4,1,1,1,9,http://dbpedia.org/resource/NBC,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,0,1,0,1,1,1,1,,0,1,1,,1,1,1,0
11377,is ANYway in the Quack album ?,3,1,1,1,11,http://dbpedia.org/resource/Douglas_Netter,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,,1,1,1,1,,,1,1,1,1,1,1,1
11379,What is a common ingredient used in boyt Blodpalt and Kaszanka ?,4,2,2,0,14,"http://dbpedia.org/resource/David_Scherman,http://dbpedia.org/resource/Angela_Trusty",0,2,0,TRUE,1,TRUE,0.5,,1,,0,,0,,1,0.5,0.5,0.5,,0,1,0.5,1,0.5,0.5,1,
11380,Is the Chiva Bus by the Ford Motor Company ?,3,1,1,0,8,http://dbpedia.org/resource/FremantleMedia,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,,1,,1,1,1,1,1,,1,1,1,1,1,1,
11382,Was Lionel Messi a member  of the 2009 FIFA World Cup squads ?,4,2,2,0,15,"http://dbpedia.org/resource/Philippine_Ports_Authority,http://dbpedia.org/resource/Ruben_J._Villote",0,3,0.5,TRUE,1,TRUE,1,0.5,1,0.5,,,0.5,,1,1,1,1,,,1,0,0.5,1,1,1,1
11383,"Name the company founded by Jim Harris located in Harris County, Texas ?",2,1,1,0,7,http://dbpedia.org/resource/William_Menelaus,2,0,0,FALSE,0,TRUE,0.5,0,0,0,,,0,,,0,0,,,,0,,,,,,
11391,Name the river whose mouth mountain is Essex and river mouth is North Sea ?,3,1,2,0,8,"http://dbpedia.org/resource/Nick_Diaz,http://dbpedia.org/resource/Joe_Schilling",0,2,0,TRUE,1,TRUE,1,0,1,0,,,1,,0,0,1,1,,,0,0,1,0,0,1,
11395,Is Anne Hidalgo the mayor of Paris ?,3,1,2,0,8,"http://dbpedia.org/resource/Metallica,http://dbpedia.org/resource/James_Hetfield",0,1.5,0,TRUE,1,TRUE,1,1,1,1,0.5,0,1,0.5,1,1,1,1,0.5,,1,1,0.5,1,,1,0
11396,Which college has been attended  by both Mr. Hubert Wiggs and Mr. Alvin Bell ?,3,1,1,1,8,http://dbpedia.org/resource/Bruce_Bochy,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,,1,,1,1,1,1,1,0,1,1,1,1,1,1,
11397,Was Duanne Allman famous for playing the Gibson SG ?,4,0,1,1,10,http://dbpedia.org/resource/Pacific_Ocean,1,0,0,FALSE,0,FALSE,0,,,0,,,0,1,0,0,1,1,,,,0,0,,0,,
11398,Is Maldives a member ofof South Asia Subregional Economic Cooperation ?,3,2,1,0,15,http://dbpedia.org/resource/Stuart_Alan_Jones,3,0,0,TRUE,0.5,TRUE,0.5,,1,1,,1,1,,0,1,1,,,,1,1,0,1,1,1,1
11400,What is the political party of the Satish Kumar Sharma which is also the political party of Manthena Venkata Raju ?,3,1,2,0,8,"http://dbpedia.org/resource/Kirk_Hammett,http://dbpedia.org/resource/Gibson_Flying_V",0,2.5,0,TRUE,1,TRUE,1,1,1,1,,0.5,1,,1,1,1,,,,1,1,1,0.5,1,1,1
11402,Which company developed both Dart and Go ?,2,1,1,0,12,http://dbpedia.org/resource/Utopian_and_dystopian_fiction,1,0,0,FALSE,0,TRUE,0.5,1,1,1,,,1,,,1,1,0,,,1,1,1,0,,,
11408,Is Ingo Steuer the formercoach of Stanislav Morozov ?,2,1,1,0,7,http://dbpedia.org/resource/WWTR,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,0,0,,,1,1,,,,1,1,,,1,,
11411,List the softwares which runs on Microsoft Windows and has license as Software as a service ?,4,2,1,1,12,http://dbpedia.org/resource/Caio_Zanardi,2,0,0,FALSE,0,TRUE,0.5,,,,0,,,,,,,0,0,,,0,0,,0,,
11416,Which sport at Polytechnic University of the Philippines Taguig is the field of Jon speelman ?,3,1,1,1,12,http://dbpedia.org/resource/Dragons'_Den_(UK_TV_series),4,0,0,FALSE,0,FALSE,0,0,,0,,,0,,0,0,0,0,,,,0,,,,,
11418,Which senator served in military units VMF-155 and VMF-218 ?,4,2,1,1,16,http://dbpedia.org/resource/Public_Transport_Authority_(Western_Australia),6,0,0,FALSE,0,FALSE,0,1,1,1,,1,1,0,,1,0,1,,,1,0,0,,1,,
11420,Does the Ontario International Airport serve the Inland Empire ?,3,1,1,0,9,http://dbpedia.org/resource/Carl_Sagan,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
11424,Is the Kia Sportage similar to the Hyundai Lavita ?,2,1,1,0,10,http://dbpedia.org/resource/United_States_Department_of_the_Navy,4,0,0,FALSE,0,FALSE,0,,1,,0,,0,,,,1,0,,0,0,0,,0,,1,0
11428,Does Mauritius follow a parliamentary republic ?,4,2,2,0,13,"http://dbpedia.org/resource/Craig_Van_Tilbury,http://dbpedia.org/resource/Eric_Schiller",0,2.5,0,FALSE,0.5,TRUE,1,0,0.5,0,,0.5,0.5,,0.5,0,0.5,0.5,0,,0,0.5,0,0.5,0.5,1,0
11438,Name the city with leader as Esther Alder and neighboring municipality as Pregny-Chambsy ?,3,1,1,1,10,"http://dbpedia.org/resource/Hagåtña,_Guam",0,0,0,FALSE,0,TRUE,0.5,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,1,0
11445,What is the leading party in Baraily which Chandra Shekhar too is associated with ?,3,2,1,0,9,http://dbpedia.org/resource/Bengalis,1,0,0,TRUE,0.5,TRUE,0.5,0,,0,,,0,,,0,1,,,,,0,0,,0,,
11446,Was elizabeth ann seton beatified by Pope John XXIII ?,3,0,2,0,8,"http://dbpedia.org/resource/Writings_and_Drawings,http://dbpedia.org/resource/Bob_Dylan",0,2.5,0,TRUE,1,FALSE,0.5,0.5,0.5,0.5,,,0.5,0.5,0.5,1,1,1,,,0.5,0.5,1,0.5,1,1,
11454,Which river's source place is Gloucestershire and mouth in North Sea ?,3,1,1,0,15,http://dbpedia.org/resource/Pope_Pius_XI,2,0,0,FALSE,0,TRUE,0.5,0,1,0,,,1,,0,0,1,1,,,0,0,1,0,0,1,0
11458,Which institution of the Alton Ochsner is also the alma mater of John Michael Seabright ?,2,1,1,0,10,http://dbpedia.org/resource/Software_as_a_service,4,0,0,TRUE,0.5,FALSE,0,,,,,,,,,0,0,1,,,,0,,,1,,
11459,Does the lena river flow into the Laptev Sea ?,3,1,1,0,11,http://dbpedia.org/resource/Interplay_Entertainment,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,,1,1,1,1,,,1,1,1,1,1,1,1
11464,Was Zachary taylor a major general ?,3,1,1,0,13,http://dbpedia.org/resource/GNU_General_Public_License,2,0,0,FALSE,0,FALSE,0,1,,1,,,1,,1,,,0,,,,1,1,1,,1,0
11465,For which team did both Butch Metzger and Brian Horwitz debuted ?,2,1,1,0,5,http://dbpedia.org/resource/Wizards_vs_Aliens,3,0,0,TRUE,0.5,FALSE,0,,1,,,,,,,,1,,,,,,1,,,,
11468,Does Shaun Thong a member of Audi ?,4,2,2,0,10,"http://dbpedia.org/resource/Bill_Murphy_(baseball),http://dbpedia.org/resource/Jean_Segura",0,2,0,FALSE,0.5,TRUE,1,0.5,0.5,0.5,,,0.5,,0.5,0.5,0.5,0.5,0,,0.5,0.5,0,0.5,0.5,1,
11471,Do the west coast airlines fly to seattle ?,4,2,2,0,14,"http://dbpedia.org/resource/AH141,http://dbpedia.org/resource/Malaysia_Junior_Hockey_League",0,2.5,0.5,TRUE,1,TRUE,0.5,0.5,1,0.5,,0,0.5,,,0.5,1,0,,,0.5,0.5,1,,0,,
11473,Who  works  at the American Magazine and New York Post ?,3,0,1,0,10,http://dbpedia.org/resource/Random_House,2,0,0,TRUE,0.5,FALSE,0,,,1,,,1,,1,1,1,1,1,,,0,1,,1,,
11476,Which source of river Raa is the sovereign state of Adriatic sea ?,2,1,1,0,8,http://dbpedia.org/resource/Eric_Schiller,2,0,0,TRUE,0.5,TRUE,0.5,0,1,0,,,1,,0,0,1,1,,,0,0,,0,0,1,
11481,Does Timothy Morton study Buddhism ?,3,1,2,0,9,"http://dbpedia.org/resource/Walt_Disney_Studios_(division),http://dbpedia.org/resource/Pixar",0,2,0,FALSE,0.5,FALSE,0.5,0,0,,,0,,,0,0,0,0,,,,0,,0,0,1,0
11484,"Which band made the song Take me There, and has collaborated with Blayse in the past ?",4,2,2,0,9,"http://dbpedia.org/resource/Kriminalpolizei,http://dbpedia.org/resource/Ordnungspolizei",0,1,0,TRUE,1,TRUE,1,1,1,1,,,1,,1,1,1,0.5,,,1,1,,1,1,1,
11486,How many have order (taxonomy) as Bacillales and division as Firmicutes are there ?,3,1,2,0,8,"http://dbpedia.org/resource/Vance_Johnson,http://dbpedia.org/resource/Wide_receiver",0,2,0,TRUE,1,FALSE,0,0.5,1,0.5,,,1,,0.5,0.5,1,0.5,,,0.5,0.5,0.5,,,,
11487,How many have company as Paramount Television and network as NBC are there ?,3,2,1,0,13,http://dbpedia.org/resource/United_States,1,0,0,FALSE,0,TRUE,0.5,,,,1,,,,0,0,0,1,,0,,0,1,0,,1,0
11490,Did Jerry Siegel create Lois Lane ?,2,1,1,0,8,http://dbpedia.org/resource/WMDN,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,0,1,,1,1,1,0,1,,1,1,1,,1,,
11493,What is the common debut team of the Butch Metzger and Dan Otero ?,4,2,1,1,15,http://dbpedia.org/resource/Costanzo_Preve,2,0,0,TRUE,0.5,TRUE,0.5,,1,,,1,,,1,1,1,1,,,1,1,1,1,1,1,1
11495,Is Albert P Clark buried in Colorado ?,3,2,1,0,12,http://dbpedia.org/resource/Jerome_B._Chaffee,3,0,0.5,TRUE,0.5,TRUE,0.5,1,1,0,,,0,,1,1,1,1,,,1,0,1,1,1,1,1
11497,Is the Hyundai Lavita assembled in Ulsan ?,3,0,2,0,10,"http://dbpedia.org/resource/Zambezi,http://dbpedia.org/resource/North-Western_Province,_Zambia",0,2.5,0,TRUE,0.5,TRUE,0.5,0.3333333333,0.6666666667,0.3333333333,,,0.3333333333,0.3333333333,,0.3333333333,0.3333333333,0.3333333333,,,0,0.3333333333,0,0.3333333333,,1,
11502,Did Alexandre Tichonov study at the Moscow university ?,2,1,1,0,9,http://dbpedia.org/resource/Cathedral_Peak_(California),2,0,0,FALSE,0,TRUE,0.5,0,1,0,,,1,0,0,0,0,1,,,0,0,,0,0,1,
11503,Name the river whose source place is Gloucestershire and mouth place is Southend-on-Sea ?,3,2,1,0,11,http://dbpedia.org/resource/The_Haunted_House_(1929_film),3,0,0,FALSE,0,TRUE,0.5,0,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0,1,0
11510,Count the movies edited by  Mark Stevens (film editor) and were directed by Joel Schumacher ?,4,2,1,1,11,"http://dbpedia.org/resource/Douglas,_Isle_of_Man",4,0,0,TRUE,0.5,FALSE,0,,1,,,0,,0,,1,0,,1,,,0,1,0,0,1,0
11513,Elizabeth Alexander and Jared Bernstein served under which Vice President ?,3,2,1,0,15,"http://dbpedia.org/resource/Tampa,_Florida",2,0,0,FALSE,0,FALSE,0,,,,,,0,0,,,0,0,,,,0,0,,,,
11515,Count the number of movies whose distributor is RKO Pictures and director of photography is Gregg Toland ?,2,1,1,0,7,http://dbpedia.org/resource/Liberty_Bell,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,,1,1,0,0,0,,,1,0,1,0,1,
11517,Does Cohoes a junction on the NY State Route 470 ?,4,2,1,1,14,http://dbpedia.org/resource/Craig_Robinson_(actor),2,0,0,FALSE,0,TRUE,0.5,1,1,1,,,1,,1,1,0,0,0,,1,,0,1,1,1,
