,Questions,LableUri,LabelName,Label WordCount,Explicit,disambiguationClass,CLSNLIOD
1238,Name the person whose parent is Pattie Mallette,http://dbpedia.org/ontology/Person,person,1,1,0.0,0.0
1239,Was Mark Twain a character of Mark Twain Tonight,0,0,0,0,0.0,0.0
1240,In how many different stadiums are the seasons of the 2015 NA Soccer league held,0,0,0,0,0.0,0.0
1241,What is the county of Saint Lucia national cricket team,0,0,0,0,0.0,0.0
1242,Who operates the Ganz UV,0,0,0,0,0.0,0.0
1243,Who is the publisher of The Rolling Stone Album Guide,0,0,0,0,0.0,0.0
1245,Which  institution of the Alton Ochsner is the alma mater of the Michael Hahn,0,0,0,0,0.0,0.0
1246,How many times has Jeff Conaway been casted,0,0,0,0,0.0,0.0
1247,Kendall Jenner has how many relatives,0,0,0,0,0.0,0.0
1248,How many people were drafted in the LA Clippers,0,0,0,0,0.0,0.0
1250,CN Atletic-Barceloneta has a stadium in Barcelona,0,0,0,0,0.0,0.0
1251,Is morrissey in the smiths,0,0,0,0,0.0,0.0
1252,In how many different wars have people graduated from the Army Command and General staff college fought,0,0,0,0,0.0,0.0
1253,Was the street dogs of south central narrated by Queen Latifah,0,0,0,0,0.0,0.0
1254,What fictional character's species is American Pekin duck,0,0,0,0,0.0,0.0
1255,How many books are there whose author's tomb is in Madrid,http://dbpedia.org/ontology/Book,book,1,1,0.0,0.0
1257,Name the common sports played at Polytechnic University of Philippines San Juan and Islamic Azad University,0,0,0,0,0.0,0.0
1258,Ryan Seacrest has been the presenter of how many things,0,0,0,0,0.0,0.0
1260,Did the New Way party merge in the One Israel party,0,0,0,0,0.0,0.0
1262,Name  some ww1 veterans,0,0,0,0,0.0,0.0
1263,Was John Muir the first one to ascend one of the peaks in the cathedral peak,0,0,0,0,0.0,0.0
1266,What is the river on which the Kariba Dam and Batoka Gorge Hydroelectirc power station exist,0,0,0,0,0.0,0.0
1267,Is the College Sainte Marie in Mauritius,0,0,0,0,0.0,0.0
1268,"Danny Felice, the Gibraltarian guitarist is from which city",0,0,0,0,0.0,0.0
1269,How many things are people who died in St. Petersburg known for,0,0,0,0,0.0,0.0
1270,Count all those whose youth club was managed by Luis Enrique.,0,0,0,0,0.0,0.0
1271,How many areas are led by Willem Alexander,0,0,0,0,0.0,0.0
1272,What sports are played in schools where Swahili is the official language,0,0,0,0,0.0,0.0
1275,Does Heydar mean the same as a lion,0,0,0,0,0.0,0.0
1276,How many managers have managed Middlesbrough FC,0,0,0,0,0.0,0.0
1277,"What sport is Eric Schiller known for, and employes Craig Van Tibury",0,0,0,0,0.0,0.0
1278,Which minister was responsible for Kriminalpolizie,0,0,0,0,0.0,0.0
1279,"How many awards have been awarded to people who are buried in Glendale, California",0,0,0,0,0.0,0.0
1281,List all those whose relatives' nationality is United States.,0,0,0,0,0.0,0.0
1282,How many people were in a youthclub which played in the Argentine Primera Division,0,0,0,0,0.0,0.0
1283,"Where does the river flows into, which starts in Gredelj",0,0,0,0,0.0,0.0
1284,Did chris lebenzon edit Batman returns,0,0,0,0,0.0,0.0
1285,What artist was associated closely with the bare necessities and rock a doodle,0,0,0,0,0.0,0.0
1286,Was Let it Be written by Ringo Starr,0,0,0,0,0.0,0.0
1287,How many artists are signed up with Celluloid Records,0,0,0,0,0.0,0.0
1292,Was John Boehner the winner of the US House of Representatives elections in Ohio in 2010,0,0,0,0,0.0,0.0
1293,By whom is the broadcaster network Bounce TV founded,0,0,0,0,0.0,0.0
1295,How many other family of the mammals exists  whose family is also Hominidae,0,0,0,0,0.0,0.0
1297,Who were the pole drivers in GP when Damon hill was a first driver,0,0,0,0,0.0,0.0
1298,How many awards have royal designers for industry awardwinners got,http://dbpedia.org/ontology/Award,awards,1,0,0.0,0.0
1299,List the relatives of the governor of Gabriel Slaughter,0,0,0,0,0.0,0.0
1300,Which party won both the general electoin and the andhra pradesh election in 2004,0,0,0,0,0.0,0.0
1301,How many games are released for virtual consoles,0,0,0,0,0.0,0.0
1302,Which airlines fly to Gimhae International Airport,0,0,0,0,0.0,0.0
1303,"To what political party do the politicians graduated from Somerville college, Oxford belong to",0,0,0,0,0.0,0.0
1304,Where did Wallace Dollase die,0,0,0,0,0.0,0.0
1305,Where did the people canonized by John Paul II die,0,0,0,0,0.0,0.0
1306,Where is Denver Broncos located,0,0,0,0,0.0,0.0
1308,Count the total number of academic discipline of the journals whose one of the academic discipline is Neuroimaging,0,0,0,0,0.0,0.0
1309,Count the different religions practiced by people who are in the Malaysian and Chinese association.,0,0,0,0,0.0,0.0
1310,Name few companies where don berlin and michael sears have worked together,0,0,0,0,0.0,0.0
1311,Was John of Damascus canonized by Anglican Communion,0,0,0,0,0.0,0.0
1312,Was George Cash in the western australian parliament,0,0,0,0,0.0,0.0
1314,Where do bachelor of arts live,0,0,0,0,0.0,0.0
1315,"How many people live in the Beverly Hills, California",0,0,0,0,0.0,0.0
1316,Horses grandsired by Sundridge  have won which awards,http://dbpedia.org/ontology/Horse,Horse,1,1,0.0,0.0
1317,What is the layout of Subaru Legacy (second generation),0,0,0,0,0.0,0.0
1319,Which operator of ganz UV is also the nationality of the Gza Horvth,0,0,0,0,0.0,0.0
1320,What was the career of some people who have committed suicide,0,0,0,0,0.0,0.0
1321,Is Pittsburgh Steelers the former team of Marv McFadden,0,0,0,0,0.0,0.0
1322,What is the ideology of Palang Dharma Party,0,0,0,0,0.0,0.0
1323,Name the institute of Alton Ochsner,0,0,0,0,0.0,0.0
1324,"Who won the general elections in India in 2009, and had also won the AP elections in 2004",0,0,0,0,0.0,0.0
1325,Is Ian Thorpe the bronze medalist of Swimming at the 2004 Summer Olympics  Men's 100 metre freestyle,0,0,0,0,0.0,0.0
1326,How many cities are around the sea in which the ionian sea flows,http://dbpedia.org/ontology/Sea,sea,1,1,0.0,0.0
1327,Was James maker in the band Noko,0,0,0,0,0.0,0.0
1328,How many different genres of games can I find which are compatible with the Commodore 64,0,0,0,0,0.0,0.0
1329,Does Lionel Messi play in the Argentina National Football Team,0,0,0,0,0.0,0.0
1330,Does the owyhee river flow into oregon,0,0,0,0,0.0,0.0
1331,Was X the Unknown edited by James needs,0,0,0,0,0.0,0.0
1332,Which company owns Sony bank,0,0,0,0,0.0,0.0
1333,Who is the president of United World College of Costa Rica,0,0,0,0,0.0,0.0
1334,who was the president under whom winston bryant served as a lieutenant,0,0,0,0,0.0,0.0
1335,Is Essex the Ceremonial County of West Tilbury,0,0,0,0,0.0,0.0
1338,Who were some governmental heads in Nazi Germany,0,0,0,0,0.0,0.0
1340,What is the sovereign state of the Dafydd Benfras where Jasmine Lowson is also citizen of,0,0,0,0,0.0,0.0
1341,How many people are buried in the Winchester Cathedral,0,0,0,0,0.0,0.0
1342,What is the colour of Red Marauder,0,0,0,0,0.0,0.0
1343,List the territory of Tonkin Campaign,0,0,0,0,0.0,0.0
1344,Is wizard rock inspired from Harry potter,0,0,0,0,0.0,0.0
1345,What is the route start of Capitol 400,0,0,0,0,0.0,0.0
1346,Who made the Y block engine and the SHO V8 engine,0,0,0,0,0.0,0.0
1347,With which musical artist is the music group which sung Mind Blowin' related to,0,0,0,0,0.0,0.0
1348,How many subjects have been covered in fantasy novels,0,0,0,0,0.0,0.0
1349,Players from how many teams have participated in the National Hockey League,http://dbpedia.org/ontology/SportsTeam,team,1,0,0.0,0.0
1350,Who are some US colonels,0,0,0,0,0.0,0.0
1351,How many places were ruled by Elizabeth II,0,0,0,0,0.0,0.0
1353,Name the club of Julie Hastings,0,0,0,0,0.0,0.0
1356,Whose creators are Jerry Seinfeld and Larry David,0,0,0,0,0.0,0.0
1357,Who are the people who played for San Francisco 49ers,0,0,0,0,0.0,0.0
1358,"Was Francisco Pizarro of the monarch of Charles 5, of the roman empire",0,0,0,0,0.0,0.0
1359,Which prime ministers were served by the governor who appointed Murray Gleeson,0,0,0,0,0.0,0.0
1361,Which adminstrative region of Lawrence F. Cafero is also the resting place of Samuel Keeler,0,0,0,0,0.0,0.0
1362,What is the mouth mountain of Current River (Missouri),0,0,0,0,0.0,0.0
1363,Is Azerbaijan the membership of European Go Federation,0,0,0,0,0.0,0.0
1364,How many albums did the maker of The Band produce,0,0,0,0,0.0,0.0
1365,Did Joe Namath did his highschool in Beaver Falls High School,0,0,0,0,0.0,0.0
1366,Which work is both Neil Cross and Lars Pearson both known for,0,0,0,0,0.0,0.0
1367,What are some non fiction subjects dealt with in fantasy novels,0,0,0,0,0.0,0.0
1368,What are the awards won by the producer of Puss in Boots (film),0,0,0,0,0.0,0.0
1369,Name the debut team of Butch Metzger,0,0,0,0,0.0,0.0
1370,What are some relatives of the spouse of Uncle henry from Oz,0,0,0,0,0.0,0.0
1371,Foxconn makes how many things,0,0,0,0,0.0,0.0
1372,In which racing championships did Bobby Beasley and Martin Molony participate,0,0,0,0,0.0,0.0
1375,Is Another Lonely Night in New York by the musical band Robin Gibb,0,0,0,0,0.0,0.0
1376,List all the developers of the Oddworld series,0,0,0,0,0.0,0.0
1377,is ANYway in the Quack album,0,0,0,0,0.0,0.0
1379,What is a common ingredient used in boyt Blodpalt and Kaszanka,0,0,0,0,0.0,0.0
1380,Is the Chiva Bus by the Ford Motor Company,0,0,0,0,0.0,0.0
1381,From how many different places have participants of Breeders's Cup Turf come,0,0,0,0,0.0,0.0
1382,Was Lionel Messi a member  of the 2009 FIFA World Cup squads,0,0,0,0,0.0,0.0
1384,Give me the count of tenants of the stadia whose one of the tenants is Toronto Furies,0,0,0,0,0.0,0.0
1385,what kind of things play on WBIG FM,0,0,0,0,0.0,0.0
1386,"What is the serving railway line of Warwick railway station, Perth",0,0,0,0,0.0,0.0
1387,Who wrote the subsequent work of One Day at a Time (Em's Version),0,0,0,0,0.0,0.0
1389,Count the number of tenants whose one of the tenant is Toronto Phantoms,0,0,0,0,0.0,0.0
1390,Which company manufactured Delta III,0,0,0,0,0.0,0.0
1392,What genres of games are available on the Commodore 64,0,0,0,0,0.0,0.0
1395,Is Anne Hidalgo the mayor of Paris,0,0,0,0,0.0,0.0
1396,Which college has been attended  by both Mr. Hubert Wiggs and Mr. Alvin Bell,0,0,0,0,0.0,0.0
1397,Was Duanne Allman famous for playing the Gibson SG,0,0,0,0,0.0,0.0
1398,Is Maldives a member ofof South Asia Subregional Economic Cooperation,0,0,0,0,0.0,0.0
1399,"For how many things are people famous, who were born in Nebraska",0,0,0,0,0.0,0.0
1400,What is the political party of the Satish Kumar Sharma which is also the political party of Manthena Venkata Raju,0,0,0,0,0.0,0.0
1401,Name a famous relative of barry voight,0,0,0,0,0.0,0.0
1402,Which company developed both Dart and Go,0,0,0,0,0.0,0.0
1403,What awards have been given to some screenwriters,0,0,0,0,0.0,0.0
1405,Who are the local authority of Buckhurst Hill County High School,0,0,0,0,0.0,0.0
1406,Which peak was first scaled by Krzysztof Wielicki,0,0,0,0,0.0,0.0
1407,How many movies have a screenplay located in the States,0,0,0,0,0.0,0.0
1408,Is Ingo Steuer the formercoach of Stanislav Morozov,0,0,0,0,0.0,0.0
1409,How many cars can I find related to the cars which have a V8 engine,0,0,0,0,0.0,0.0
1410,what cities are close by LoDaisKa,0,0,0,0,0.0,0.0
1413,Count the number of sports played by the universities whose one of the sports is baketball,0,0,0,0,0.0,0.0
1414,"In which state is the team, which has John Roeslein",0,0,0,0,0.0,0.0
1415,Where has the employee of Columbia Records  worked,0,0,0,0,0.0,0.0
1416,Which sport at Polytechnic University of the Philippines Taguig is the field of Jon speelman,0,0,0,0,0.0,0.0
1417,What are the sports played by the universities who also plays taekwondo,0,0,0,0,0.0,0.0
1418,Which senator served in military units VMF-155 and VMF-218,http://dbpedia.org/ontology/Senator,senator,1,1,0.0,0.0
1419,How many members are there of the organization headquartered at Amstelveen,0,0,0,0,0.0,0.0
1420,Does the Ontario International Airport serve the Inland Empire,0,0,0,0,0.0,0.0
1421,Give me list of people who were the first to climb a peak in the Yosemite park,0,0,0,0,0.0,0.0
1422,Who is the film director of Alice's Wonderland,0,0,0,0,0.0,0.0
1423,Count the number of first drivers in all the GPs where Mika Hakkinen was a first driver,http://dbpedia.org/ontology/RacingDriver,driver,1,0,0.0,0.0
1424,Is the Kia Sportage similar to the Hyundai Lavita,0,0,0,0,0.0,0.0
1425,Which river has its roots in Baikal Mountains,0,0,0,0,0.0,0.0
1426,How many nations' volleyball players have played for the Russian women volleyball team,0,0,0,0,0.0,0.0
1427,Name the tiemzone of Banlung,0,0,0,0,0.0,0.0
1428,Does Mauritius follow a parliamentary republic,0,0,0,0,0.0,0.0
1429,In how many places was the album of King Crimson recorded,0,0,0,0,0.0,0.0
1430,In how many teams have people previously played who play as defencemen,0,0,0,0,0.0,0.0
1431,What is the total number of regions served by the companies which also serves Australia,0,0,0,0,0.0,0.0
1432,Count the number of important works done by the writers of The Second Coming,0,0,0,0,0.0,0.0
1433,Who is the composer of Girl from the North Country,0,0,0,0,0.0,0.0
1434,who owns the ship Victoria,0,0,0,0,0.0,0.0
1435,Give me everything owned by networks which is lead by Steve Burke,0,0,0,0,0.0,0.0
1436,For which teams did Ryan Powell play for,0,0,0,0,0.0,0.0
1437,List the battles in which alumni of US Army Command and General Staff College fought,0,0,0,0,0.0,0.0
1438,Name the city with leader as Esther Alder and neighboring municipality as Pregny-Chambsy,0,0,0,0,0.0,0.0
1439,How many other ingredient are there in the foods whihh have one of the ingredient as Potato,0,0,0,0,0.0,0.0
1440,Who are the founders of Iskra,0,0,0,0,0.0,0.0
1441,What sports are played at Vishwajyot High School,0,0,0,0,0.0,0.0
1443,How many cars are similar to the ones assembled in the Jefferson North Assembly,0,0,0,0,0.0,0.0
1444,Who are in the board of Jimmy Wales,0,0,0,0,0.0,0.0
1445,What is the leading party in Baraily which Chandra Shekhar too is associated with,0,0,0,0,0.0,0.0
1446,Was elizabeth ann seton beatified by Pope John XXIII,0,0,0,0,0.0,0.0
1447,Give me a count of all the producers of all the movies whose music was done by James Horner,0,0,0,0,0.0,0.0
1448,Count everyone who was in the military unit which is structured like the Marine Aircraft Group 13,0,0,0,0,0.0,0.0
1449,Which state does Jerome B. Chaffee belong,0,0,0,0,0.0,0.0
1450,Who is the writer of Neverwhere (radio play),0,0,0,0,0.0,0.0
1452,How many TV shows' networks are headquarterd in NY,http://dbpedia.org/ontology/TelevisionShow,shows',1,0,0.0,0.0
1455,which award has been won by Claudia Moro,0,0,0,0,0.0,0.0
1456,How many schools have a bison as their mascot,http://dbpedia.org/ontology/School,school,1,1,0.0,0.0
1457,"Where was Henri, Duke of Rohan laid to rest",0,0,0,0,0.0,0.0
1458,Which institution of the Alton Ochsner is also the alma mater of John Michael Seabright,0,0,0,0,0.0,0.0
1459,Does the lena river flow into the Laptev Sea,0,0,0,0,0.0,0.0
1462,Count the different types of Flatbread,0,0,0,0,0.0,0.0
1463,The Other Side has hosted how many guests,0,0,0,0,0.0,0.0
1464,Was Zachary taylor a major general,0,0,0,0,0.0,0.0
1465,For which team did both Butch Metzger and Brian Horwitz debuted,0,0,0,0,0.0,0.0
1467,Who discovered Callisto,0,0,0,0,0.0,0.0
1468,Does Shaun Thong a member of Audi,0,0,0,0,0.0,0.0
1469,"Where does the river end, into which the Rakitnica flows",0,0,0,0,0.0,0.0
1471,Do the west coast airlines fly to seattle,0,0,0,0,0.0,0.0
1472,Who was the silver medalist of Gymnastics at the 2008 Summer Olympics  Women's artistic individual all-around,0,0,0,0,0.0,0.0
1473,Who  works  at the American Magazine and New York Post,0,0,0,0,0.0,0.0
1474,Who founded the city at the end of the Pittsburgh Line route,0,0,0,0,0.0,0.0
1475,How many developers were involved in creating games whose score is composed by Gerard Marino,0,0,0,0,0.0,0.0
1476,Which source of river Raa is the sovereign state of Adriatic sea,0,0,0,0,0.0,0.0
1477,Count the key people of the Clinton Foundation,0,0,0,0,0.0,0.0
1478,Give me someone on the board of trinity house,0,0,0,0,0.0,0.0
1479,Count  the journals in the field of Philosophy.,http://dbpedia.org/ontology/AcademicJournal,journals,1,0,0.0,0.0
1480,Where did the film director of Kala Pani die,0,0,0,0,0.0,0.0
1481,Does Timothy Morton study Buddhism,0,0,0,0,0.0,0.0
1482,How many people are in the continental army,0,0,0,0,0.0,0.0
1484,"Which band made the song Take me There, and has collaborated with Blayse in the past",0,0,0,0,0.0,0.0
